@relation Rel

@attribute DistTo0 numeric
@attribute DistTo1 numeric
@attribute DistTo2 numeric
@attribute DistTo3 numeric
@attribute DistTo4 numeric
@attribute DistTo5 numeric
@attribute DistTo6 numeric
@attribute DistTo7 numeric
@attribute DistTo8 numeric
@attribute DistTo9 numeric
@attribute DistTo10 numeric
@attribute DistTo11 numeric
@attribute DistTo12 numeric
@attribute DistTo13 numeric
@attribute DistTo14 numeric
@attribute DistTo15 numeric
@attribute DistTo16 numeric
@attribute DistTo17 numeric
@attribute DistTo18 numeric
@attribute DistTo19 numeric
@attribute DistTo20 numeric
@attribute DistTo21 numeric
@attribute DistTo22 numeric
@attribute DistTo23 numeric
@attribute DistTo24 numeric
@attribute DistTo25 numeric
@attribute DistTo26 numeric
@attribute DistTo27 numeric
@attribute DistTo28 numeric
@attribute DistTo29 numeric
@attribute DistTo30 numeric
@attribute DistTo31 numeric
@attribute DistTo32 numeric
@attribute DistTo33 numeric
@attribute DistTo34 numeric
@attribute DistTo35 numeric
@attribute DistTo36 numeric
@attribute DistTo37 numeric
@attribute DistTo38 numeric
@attribute DistTo39 numeric
@attribute DistTo40 numeric
@attribute DistTo41 numeric
@attribute DistTo42 numeric
@attribute DistTo43 numeric
@attribute DistTo44 numeric
@attribute DistTo45 numeric
@attribute DistTo46 numeric
@attribute DistTo47 numeric
@attribute DistTo48 numeric
@attribute DistTo49 numeric
@attribute DistTo50 numeric
@attribute DistTo51 numeric
@attribute DistTo52 numeric
@attribute DistTo53 numeric
@attribute DistTo54 numeric
@attribute DistTo55 numeric
@attribute DistTo56 numeric
@attribute DistTo57 numeric
@attribute DistTo58 numeric
@attribute DistTo59 numeric
@attribute DistTo60 numeric
@attribute DistTo61 numeric
@attribute DistTo62 numeric
@attribute DistTo63 numeric
@attribute DistTo64 numeric
@attribute DistTo65 numeric
@attribute DistTo66 numeric
@attribute DistTo67 numeric
@attribute DistTo68 numeric
@attribute DistTo69 numeric
@attribute DistTo70 numeric
@attribute DistTo71 numeric
@attribute DistTo72 numeric
@attribute DistTo73 numeric
@attribute DistTo74 numeric
@attribute DistTo75 numeric
@attribute DistTo76 numeric
@attribute DistTo77 numeric
@attribute DistTo78 numeric
@attribute DistTo79 numeric
@attribute DistTo80 numeric
@attribute DistTo81 numeric
@attribute DistTo82 numeric
@attribute DistTo83 numeric
@attribute DistTo84 numeric
@attribute DistTo85 numeric
@attribute DistTo86 numeric
@attribute DistTo87 numeric
@attribute DistTo88 numeric
@attribute DistTo89 numeric
@attribute DistTo90 numeric
@attribute DistTo91 numeric
@attribute DistTo92 numeric
@attribute DistTo93 numeric
@attribute DistTo94 numeric
@attribute DistTo95 numeric
@attribute DistTo96 numeric
@attribute DistTo97 numeric
@attribute DistTo98 numeric
@attribute DistTo99 numeric
@attribute DistTo100 numeric
@attribute DistTo101 numeric
@attribute DistTo102 numeric
@attribute DistTo103 numeric
@attribute DistTo104 numeric
@attribute DistTo105 numeric
@attribute DistTo106 numeric
@attribute DistTo107 numeric
@attribute DistTo108 numeric
@attribute DistTo109 numeric
@attribute DistTo110 numeric
@attribute DistTo111 numeric
@attribute DistTo112 numeric
@attribute DistTo113 numeric
@attribute DistTo114 numeric
@attribute DistTo115 numeric
@attribute DistTo116 numeric
@attribute DistTo117 numeric
@attribute DistTo118 numeric
@attribute DistTo119 numeric
@attribute DistTo120 numeric
@attribute DistTo121 numeric
@attribute DistTo122 numeric
@attribute DistTo123 numeric
@attribute DistTo124 numeric
@attribute DistTo125 numeric
@attribute DistTo126 numeric
@attribute DistTo127 numeric
@attribute DistTo128 numeric
@attribute DistTo129 numeric
@attribute DistTo130 numeric
@attribute DistTo131 numeric
@attribute DistTo132 numeric
@attribute DistTo133 numeric
@attribute DistTo134 numeric
@attribute DistTo135 numeric
@attribute DistTo136 numeric
@attribute DistTo137 numeric
@attribute DistTo138 numeric
@attribute DistTo139 numeric
@attribute DistTo140 numeric
@attribute DistTo141 numeric
@attribute DistTo142 numeric
@attribute DistTo143 numeric
@attribute DistTo144 numeric
@attribute DistTo145 numeric
@attribute DistTo146 numeric
@attribute DistTo147 numeric
@attribute DistTo148 numeric
@attribute DistTo149 numeric
@attribute DistTo150 numeric
@attribute DistTo151 numeric
@attribute DistTo152 numeric
@attribute DistTo153 numeric
@attribute DistTo154 numeric
@attribute DistTo155 numeric
@attribute DistTo156 numeric
@attribute DistTo157 numeric
@attribute DistTo158 numeric
@attribute DistTo159 numeric
@attribute DistTo160 numeric
@attribute DistTo161 numeric
@attribute DistTo162 numeric
@attribute DistTo163 numeric
@attribute DistTo164 numeric
@attribute DistTo165 numeric
@attribute DistTo166 numeric
@attribute DistTo167 numeric
@attribute DistTo168 numeric
@attribute DistTo169 numeric
@attribute DistTo170 numeric
@attribute DistTo171 numeric
@attribute DistTo172 numeric
@attribute DistTo173 numeric
@attribute DistTo174 numeric
@attribute DistTo175 numeric
@attribute DistTo176 numeric
@attribute DistTo177 numeric
@attribute DistTo178 numeric
@attribute DistTo179 numeric
@attribute DistTo180 numeric
@attribute DistTo181 numeric
@attribute DistTo182 numeric
@attribute DistTo183 numeric
@attribute DistTo184 numeric
@attribute DistTo185 numeric
@attribute DistTo186 numeric
@attribute DistTo187 numeric
@attribute DistTo188 numeric
@attribute DistTo189 numeric
@attribute DistTo190 numeric
@attribute DistTo191 numeric
@attribute DistTo192 numeric
@attribute DistTo193 numeric
@attribute DistTo194 numeric
@attribute DistTo195 numeric
@attribute DistTo196 numeric
@attribute DistTo197 numeric
@attribute DistTo198 numeric
@attribute DistTo199 numeric
@attribute DistTo200 numeric
@attribute DistTo201 numeric
@attribute DistTo202 numeric
@attribute DistTo203 numeric
@attribute DistTo204 numeric
@attribute DistTo205 numeric
@attribute DistTo206 numeric
@attribute DistTo207 numeric
@attribute DistTo208 numeric
@attribute DistTo209 numeric
@attribute DistTo210 numeric
@attribute DistTo211 numeric
@attribute DistTo212 numeric
@attribute DistTo213 numeric
@attribute DistTo214 numeric
@attribute DistTo215 numeric
@attribute DistTo216 numeric
@attribute DistTo217 numeric
@attribute DistTo218 numeric
@attribute DistTo219 numeric
@attribute DistTo220 numeric
@attribute DistTo221 numeric
@attribute DistTo222 numeric
@attribute DistTo223 numeric
@attribute DistTo224 numeric
@attribute DistTo225 numeric
@attribute DistTo226 numeric
@attribute DistTo227 numeric
@attribute DistTo228 numeric
@attribute DistTo229 numeric
@attribute DistTo230 numeric
@attribute DistTo231 numeric
@attribute DistTo232 numeric
@attribute DistTo233 numeric
@attribute DistTo234 numeric
@attribute DistTo235 numeric
@attribute DistTo236 numeric
@attribute DistTo237 numeric
@attribute DistTo238 numeric
@attribute DistTo239 numeric
@attribute DistTo240 numeric
@attribute DistTo241 numeric
@attribute DistTo242 numeric
@attribute DistTo243 numeric
@attribute DistTo244 numeric
@attribute DistTo245 numeric
@attribute DistTo246 numeric
@attribute DistTo247 numeric
@attribute DistTo248 numeric
@attribute DistTo249 numeric
@attribute DistTo250 numeric
@attribute DistTo251 numeric
@attribute DistTo252 numeric
@attribute DistTo253 numeric
@attribute DistTo254 numeric
@attribute DistTo255 numeric
@attribute DistTo256 numeric
@attribute DistTo257 numeric
@attribute DistTo258 numeric
@attribute DistTo259 numeric
@attribute DistTo260 numeric
@attribute DistTo261 numeric
@attribute DistTo262 numeric
@attribute DistTo263 numeric
@attribute DistTo264 numeric
@attribute DistTo265 numeric
@attribute DistTo266 numeric
@attribute DistTo267 numeric
@attribute DistTo268 numeric
@attribute DistTo269 numeric
@attribute DistTo270 numeric
@attribute DistTo271 numeric
@attribute DistTo272 numeric
@attribute DistTo273 numeric
@attribute DistTo274 numeric
@attribute DistTo275 numeric
@attribute DistTo276 numeric
@attribute DistTo277 numeric
@attribute DistTo278 numeric
@attribute DistTo279 numeric
@attribute DistTo280 numeric
@attribute DistTo281 numeric
@attribute DistTo282 numeric
@attribute DistTo283 numeric
@attribute DistTo284 numeric
@attribute DistTo285 numeric
@attribute DistTo286 numeric
@attribute DistTo287 numeric
@attribute DistTo288 numeric
@attribute DistTo289 numeric
@attribute DistTo290 numeric
@attribute DistTo291 numeric
@attribute DistTo292 numeric
@attribute DistTo293 numeric
@attribute DistTo294 numeric
@attribute DistTo295 numeric
@attribute DistTo296 numeric
@attribute DistTo297 numeric
@attribute DistTo298 numeric
@attribute DistTo299 numeric
@attribute DistTo300 numeric
@attribute DistTo301 numeric
@attribute DistTo302 numeric
@attribute DistTo303 numeric
@attribute DistTo304 numeric
@attribute DistTo305 numeric
@attribute DistTo306 numeric
@attribute DistTo307 numeric
@attribute DistTo308 numeric
@attribute DistTo309 numeric
@attribute DistTo310 numeric
@attribute DistTo311 numeric
@attribute DistTo312 numeric
@attribute DistTo313 numeric
@attribute DistTo314 numeric
@attribute DistTo315 numeric
@attribute DistTo316 numeric
@attribute DistTo317 numeric
@attribute DistTo318 numeric
@attribute DistTo319 numeric
@attribute DistTo320 numeric
@attribute DistTo321 numeric
@attribute DistTo322 numeric
@attribute DistTo323 numeric
@attribute DistTo324 numeric
@attribute DistTo325 numeric
@attribute DistTo326 numeric
@attribute DistTo327 numeric
@attribute DistTo328 numeric
@attribute DistTo329 numeric
@attribute DistTo330 numeric
@attribute DistTo331 numeric
@attribute DistTo332 numeric
@attribute DistTo333 numeric
@attribute DistTo334 numeric
@attribute DistTo335 numeric
@attribute DistTo336 numeric
@attribute DistTo337 numeric
@attribute DistTo338 numeric
@attribute DistTo339 numeric
@attribute DistTo340 numeric
@attribute DistTo341 numeric
@attribute DistTo342 numeric
@attribute DistTo343 numeric
@attribute DistTo344 numeric
@attribute DistTo345 numeric
@attribute DistTo346 numeric
@attribute DistTo347 numeric
@attribute DistTo348 numeric
@attribute DistTo349 numeric
@attribute DistTo350 numeric
@attribute DistTo351 numeric
@attribute DistTo352 numeric
@attribute DistTo353 numeric
@attribute DistTo354 numeric
@attribute DistTo355 numeric
@attribute DistTo356 numeric
@attribute DistTo357 numeric
@attribute DistTo358 numeric
@attribute DistTo359 numeric
@attribute DistTo360 numeric
@attribute DistTo361 numeric
@attribute DistTo362 numeric
@attribute DistTo363 numeric
@attribute DistTo364 numeric
@attribute DistTo365 numeric
@attribute DistTo366 numeric
@attribute DistTo367 numeric
@attribute DistTo368 numeric
@attribute DistTo369 numeric
@attribute DistTo370 numeric
@attribute DistTo371 numeric
@attribute DistTo372 numeric
@attribute DistTo373 numeric
@attribute DistTo374 numeric
@attribute DistTo375 numeric
@attribute DistTo376 numeric
@attribute DistTo377 numeric
@attribute DistTo378 numeric
@attribute DistTo379 numeric
@attribute DistTo380 numeric
@attribute DistTo381 numeric
@attribute DistTo382 numeric
@attribute DistTo383 numeric
@attribute DistTo384 numeric
@attribute DistTo385 numeric
@attribute DistTo386 numeric
@attribute DistTo387 numeric
@attribute DistTo388 numeric
@attribute DistTo389 numeric
@attribute DistTo390 numeric
@attribute DistTo391 numeric
@attribute DistTo392 numeric
@attribute DistTo393 numeric
@attribute DistTo394 numeric
@attribute DistTo395 numeric
@attribute DistTo396 numeric
@attribute DistTo397 numeric
@attribute DistTo398 numeric
@attribute DistTo399 numeric
@attribute DistTo400 numeric
@attribute DistTo401 numeric
@attribute DistTo402 numeric
@attribute DistTo403 numeric
@attribute DistTo404 numeric
@attribute DistTo405 numeric
@attribute DistTo406 numeric
@attribute DistTo407 numeric
@attribute DistTo408 numeric
@attribute DistTo409 numeric
@attribute DistTo410 numeric
@attribute DistTo411 numeric
@attribute DistTo412 numeric
@attribute DistTo413 numeric
@attribute DistTo414 numeric
@attribute DistTo415 numeric
@attribute DistTo416 numeric
@attribute DistTo417 numeric
@attribute DistTo418 numeric
@attribute DistTo419 numeric
@attribute DistTo420 numeric
@attribute DistTo421 numeric
@attribute DistTo422 numeric
@attribute DistTo423 numeric
@attribute DistTo424 numeric
@attribute DistTo425 numeric
@attribute DistTo426 numeric
@attribute DistTo427 numeric
@attribute DistTo428 numeric
@attribute DistTo429 numeric
@attribute DistTo430 numeric
@attribute DistTo431 numeric
@attribute DistTo432 numeric
@attribute DistTo433 numeric
@attribute DistTo434 numeric
@attribute DistTo435 numeric
@attribute DistTo436 numeric
@attribute DistTo437 numeric
@attribute DistTo438 numeric
@attribute DistTo439 numeric
@attribute DistTo440 numeric
@attribute DistTo441 numeric
@attribute DistTo442 numeric
@attribute DistTo443 numeric
@attribute DistTo444 numeric
@attribute DistTo445 numeric
@attribute DistTo446 numeric
@attribute DistTo447 numeric
@attribute DistTo448 numeric
@attribute DistTo449 numeric
@attribute DistTo450 numeric
@attribute DistTo451 numeric
@attribute DistTo452 numeric
@attribute DistTo453 numeric
@attribute DistTo454 numeric
@attribute DistTo455 numeric
@attribute DistTo456 numeric
@attribute DistTo457 numeric
@attribute DistTo458 numeric
@attribute DistTo459 numeric
@attribute DistTo460 numeric
@attribute DistTo461 numeric
@attribute DistTo462 numeric
@attribute DistTo463 numeric
@attribute DistTo464 numeric
@attribute DistTo465 numeric
@attribute DistTo466 numeric
@attribute DistTo467 numeric
@attribute DistTo468 numeric
@attribute DistTo469 numeric
@attribute DistTo470 numeric
@attribute DistTo471 numeric
@attribute DistTo472 numeric
@attribute DistTo473 numeric
@attribute DistTo474 numeric
@attribute DistTo475 numeric
@attribute DistTo476 numeric
@attribute DistTo477 numeric
@attribute DistTo478 numeric
@attribute DistTo479 numeric
@attribute DistTo480 numeric
@attribute DistTo481 numeric
@attribute DistTo482 numeric
@attribute DistTo483 numeric
@attribute DistTo484 numeric
@attribute DistTo485 numeric
@attribute DistTo486 numeric
@attribute DistTo487 numeric
@attribute DistTo488 numeric
@attribute DistTo489 numeric
@attribute DistTo490 numeric
@attribute DistTo491 numeric
@attribute DistTo492 numeric
@attribute DistTo493 numeric
@attribute DistTo494 numeric
@attribute DistTo495 numeric
@attribute DistTo496 numeric
@attribute DistTo497 numeric
@attribute DistTo498 numeric
@attribute DistTo499 numeric
@attribute DistTo500 numeric
@attribute DistTo501 numeric
@attribute DistTo502 numeric
@attribute DistTo503 numeric
@attribute DistTo504 numeric
@attribute DistTo505 numeric
@attribute DistTo506 numeric
@attribute DistTo507 numeric
@attribute DistTo508 numeric
@attribute DistTo509 numeric
@attribute DistTo510 numeric
@attribute DistTo511 numeric
@attribute DistTo512 numeric
@attribute DistTo513 numeric
@attribute DistTo514 numeric
@attribute DistTo515 numeric
@attribute DistTo516 numeric
@attribute DistTo517 numeric
@attribute DistTo518 numeric
@attribute DistTo519 numeric
@attribute DistTo520 numeric
@attribute DistTo521 numeric
@attribute DistTo522 numeric
@attribute DistTo523 numeric
@attribute DistTo524 numeric
@attribute DistTo525 numeric
@attribute DistTo526 numeric
@attribute DistTo527 numeric
@attribute DistTo528 numeric
@attribute DistTo529 numeric
@attribute DistTo530 numeric
@attribute DistTo531 numeric
@attribute DistTo532 numeric
@attribute DistTo533 numeric
@attribute DistTo534 numeric
@attribute DistTo535 numeric
@attribute DistTo536 numeric
@attribute DistTo537 numeric
@attribute DistTo538 numeric
@attribute DistTo539 numeric
@attribute DistTo540 numeric
@attribute DistTo541 numeric
@attribute DistTo542 numeric
@attribute DistTo543 numeric
@attribute DistTo544 numeric
@attribute DistTo545 numeric
@attribute DistTo546 numeric
@attribute DistTo547 numeric
@attribute DistTo548 numeric
@attribute DistTo549 numeric
@attribute DistTo550 numeric
@attribute DistTo551 numeric
@attribute DistTo552 numeric
@attribute DistTo553 numeric
@attribute DistTo554 numeric
@attribute DistTo555 numeric
@attribute DistTo556 numeric
@attribute DistTo557 numeric
@attribute DistTo558 numeric
@attribute DistTo559 numeric
@attribute DistTo560 numeric
@attribute DistTo561 numeric
@attribute DistTo562 numeric
@attribute DistTo563 numeric
@attribute DistTo564 numeric
@attribute DistTo565 numeric
@attribute DistTo566 numeric
@attribute DistTo567 numeric
@attribute DistTo568 numeric
@attribute DistTo569 numeric
@attribute DistTo570 numeric
@attribute DistTo571 numeric
@attribute DistTo572 numeric
@attribute DistTo573 numeric
@attribute DistTo574 numeric
@attribute DistTo575 numeric
@attribute DistTo576 numeric
@attribute DistTo577 numeric
@attribute DistTo578 numeric
@attribute DistTo579 numeric
@attribute DistTo580 numeric
@attribute DistTo581 numeric
@attribute DistTo582 numeric
@attribute DistTo583 numeric
@attribute DistTo584 numeric
@attribute DistTo585 numeric
@attribute DistTo586 numeric
@attribute DistTo587 numeric
@attribute DistTo588 numeric
@attribute DistTo589 numeric
@attribute DistTo590 numeric
@attribute DistTo591 numeric
@attribute DistTo592 numeric
@attribute DistTo593 numeric
@attribute DistTo594 numeric
@attribute EventType {Localization,PartOf,none}

@data
1,0.86675,0.763111,0.555833,0.283937,0.368954,0.308743,0.443579,0.277515,0.397253,0.25109,0.358649,0.25109,0.358649,0.353931,0.353931,0.214945,0.537573,0.538466,0.364904,0.364904,0.353931,0.353931,0.214945,0.294081,0.250931,0.361463,0.290941,0.290941,0.290941,0.241115,0.439883,0.411387,0.320954,0.357422,0.17317,0.357422,0.357422,0.197534,0.343643,0.2765,0.319014,0.297906,0.354456,0.364493,0.279625,0.270825,0.278583,0.302001,0.302001,0.268547,0.25715,0.372607,0.319702,0.471842,0.350203,0.316593,0.319812,0.290745,0.298004,0.319163,0.468424,0.249133,0.361539,0.165098,0.239385,0.318929,0.318929,0.404469,0.279625,0.301786,0.299107,0.357375,0.278583,0.249059,0.249059,0.432244,0.255917,0.471028,0.22308,0.26396,0.263037,0.425867,0.46248,0.462658,0.364384,0.409632,0.403918,0.52854,0.507845,0.53818,0.46248,0.425867,0.462658,0.305952,0.198485,0.195125,0.197208,0.195125,0.287011,0.456594,0.509496,0.533036,0.442764,0.454985,0.509496,0.53125,0.444857,0.455813,0.444857,0.455813,0.277033,0.281658,0.363638,0.245399,0.269931,0.309577,0.321066,0.162123,0.367429,0.314785,0.324854,0.323249,0.33101,0.279999,0.297925,0.294506,0.165811,0.407441,0.360097,0.407441,0.418367,0.418367,0.271197,0.198471,0.297769,0.292472,0.288989,0.262615,0.356505,0.356957,0.307628,0.304869,0.27423,0.304869,0.27423,0.469025,0.469025,0.265883,0.279716,0.287171,0.279716,0.287171,0.2886,0.257454,0.462658,0.37484,0.315237,0.318543,0.37484,0.315237,0.318543,0.37484,0.315237,0.318543,0.279572,0.248127,0.250832,0.465728,0.37484,0.315237,0.318543,0.37484,0.315237,0.318543,0.37484,0.315237,0.318543,0.279572,0.248127,0.250832,0.465728,0.372428,0.417857,0.372428,0.417857,0.254018,0.301899,0.254018,0.301899,0.220042,0.305854,0.251435,0.330793,0.437099,0.429425,0.340459,0.342152,0.280366,0.248517,0.362283,0.299204,0.297681,0.31974,0.350902,0.354083,0.448708,0.468739,0.26806,0.310056,0.326379,0.260359,0.470305,0.479854,0.470305,0.228913,0.215556,0.245234,0.245726,0.247022,0.235383,0.189758,0.175445,0.226733,0.233821,0.226508,0.184374,0.183455,0.168657,0.230403,0.230786,0.304576,0.176511,0.345339,0.397373,0.404462,0.424728,0.362986,0.362986,0.424728,0.291166,0.362599,0.293418,0.299928,0.305114,0.326585,0.278762,0.289496,0.241389,0.254694,0.226808,0.178006,0.272414,0.272414,0.345429,0.345429,0.422902,0.383016,0.36327,0.277416,0.283544,0.364626,0.220554,0.183875,0.435228,0.325691,0.291331,0.417857,0.372428,0.277231,0.288348,0.269363,0.218272,0.218272,0.398528,0.429974,0.188353,0.276687,0.253593,0.202865,0.276687,0.253593,0.202865,0.276687,0.253593,0.202865,0.354647,0.288513,0.278057,0.256935,0.288532,0.288532,0.26126,0.319704,0.363454,0.363454,0.315737,0.403209,0.461458,0.368942,0.320615,0.314302,0.326196,0.314302,0.326196,0.506456,0.53784,0.532229,0.477348,0.496748,0.268289,0.236063,0.247807,0.435933,0.256799,0.39635,0.261759,0.400814,0.261065,0.400189,0.261065,0.400189,0.228983,0.358376,0.284865,0.480214,0.284865,0.480214,0.464759,0.287264,0.426374,0.287832,0.354837,0.324079,0.360994,0.354837,0.324079,0.360994,0.354783,0.354783,0.354783,0.23456,0.258865,0.204721,0.401306,0.401306,0.401306,0.262863,0.466956,0.256608,0.271846,0.302121,0.317193,0.233313,0.145631,0.375029,0.254748,0.259561,0.326025,0.228019,0.227005,0.267161,0.142059,0.142059,0.142059,0.358226,0.401306,0.401306,0.401306,0.53373,0.304764,0.301292,0.304435,0.290394,0.343389,0.423943,0.291622,0.369297,0.424589,0.34951,0.197423,0.465188,0.297902,0.364384,0.407556,0.471864,0.471864,0.433523,0.286596,0.433415,0.266543,0.326855,0.211055,0.266543,0.352938,0.330178,0.275567,0.32169,0.267079,0.32169,0.267079,0.326651,0.27204,0.32169,0.267079,0.353545,0.289095,0.266543,0.267577,0.267577,0.267577,0.270355,0.267577,0.433415,0.359138,0.33159,0.39662,0.435985,0.417243,0.25479,0.275548,0.327517,0.29907,0.331318,0.363696,0.258523,0.187194,0.428626,0.26913,0.355022,0.42806,0.294055,0.302395,0.378654,0.26913,0.355022,0.42806,0.302736,0.302395,0.378654,0.294577,0.353545,0.245182,0.26913,0.289,0.377167,0.365969,0.327926,0.265569,0.255525,0.229842,0.22659,0.162032,0.168069,0.40539,0.328489,0.328489,0.328489,0.205602,0.205602,0.227875,0.371286,0.35838,0.3198,0.327375,0.364061,0.348405,0.209644,0.348405,0.310445,0.308714,0.285064,0.233771,0.221234,0.258919,0.298576,0.295021,0.290026,0.392673,0.267325,0.267325,0.24552,0.435845,0.208717,0.350257,0.257755,0.198891,0.236188,0.29272,0.283345,0.33176,0.259948,0.415042,0.41875,0.434798,0.328496,0.294482,0.203553,0.201077,0.2045,0.230188,0.207886,0.261731,0.261731,0.261036,0.363602,0.431145,0.363602,0.431145,0.3494,0.264753,0.350203,0.457375,0.261214,0.260802,0.404705,0.425538,0.463543,0.463543,0.297224,0.305904,0.142194,0.136803,0.142194,0.136803,0.303462,0.307152,0.361715,0.314886,0.256794,0.256794,0.35522,0.184821,0.324152,0.395448,0.28436,0.259017,0.362987,0.257746,0.362987,0.410653,0.177001,0.177001,0.35176,0.270475,0.431304,0.320792,0.410744,0.567889,0.567889,0.326778,0.326778,0.326778,0.371028,0.311718,0.258676,0.31985,0.258676,0.360598,0.381331,0.313198,0.325415,0.359816,0.380438,0.313198,0.325415,0.506803,0.534933,0.469895,0.459035,0.41693,0.401392,0.354962,0.354962,0.425122,0.354653,0.316412,0.238187,0.2561,0.2561,0.15811,0.15811,0.15811,0.15811,0.176785,0.257714,0.257714,0.316563,0.353325,0.360356,0.360356,0.360356,0.316005,0.316005,0.422333,Localization
